target,group,feature,lag_weeks,corr,abs_corr,n_obs
Containers,world,ea_prod_mig_ing_13w_pct,1,0.041066569149035795,0.041066569149035795,221
Containers,world,ea_prod_mig_ing_4w_pct,0,0.12244557754227907,0.12244557754227907,222
Containers,world,energy_stress_index,1,0.08870602437171556,0.08870602437171556,221
Containers,world,esab_close,0,0.09553522238739498,0.09553522238739498,222
Containers,world,esab_close_13w_pct,4,0.14680058523323317,0.14680058523323317,218
Containers,world,esab_close_4w_pct,4,0.09790222766456276,0.09790222766456276,218
Containers,world,eu_diesel_price,0,0.04716459505184292,0.04716459505184292,222
Containers,world,eu_diesel_price_13w_pct,0,-0.03182199423245815,0.03182199423245815,222
Containers,world,eu_diesel_price_4w_pct,1,0.08005156971040354,0.08005156971040354,221
Containers,world,eu_gas,0,-0.1068948519711724,0.1068948519711724,222
Containers,world,eu_gas_13w_pct,0,-0.09033481469806914,0.09033481469806914,222
Containers,world,eu_gas_4w_pct,2,0.044067513625522116,0.044067513625522116,220
Containers,world,eur_diesel_price,0,0.04750340513072873,0.04750340513072873,222
Containers,world,eur_diesel_price_13w_pct,0,-0.025514291671605165,0.025514291671605165,222
Containers,world,eur_diesel_price_4w_pct,1,0.08937334430783907,0.08937334430783907,221
Containers,world,europe_demand_index,4,0.18093770872885262,0.18093770872885262,218
Containers,world,export_risk_index,0,0.39313923110705046,0.39313923110705046,222
Containers,world,geo_event_index,3,0.08212095932714031,0.08212095932714031,219
Containers,world,gscpi,0,-0.10367168760303283,0.10367168760303283,222
Containers,world,gscpi_13w_pct,0,0.18118260202293532,0.18118260202293532,222
Containers,world,gscpi_4w_delta,2,-0.06197721196614199,0.06197721196614199,220
Containers,world,gscpi_4w_pct,4,-0.07324434762931353,0.07324434762931353,218
Containers,world,gscpi_pub_safe,0,-0.08231976304734798,0.08231976304734798,222
Containers,world,gscpi_pub_safe_4w_delta,4,0.13292380605687729,0.13292380605687729,218
Containers,world,industry_demand_index,3,-0.2152062394092292,0.2152062394092292,219
Containers,internal,loaded_bridge_day,2,0.12682122039093416,0.12682122039093416,220
Containers,internal,loaded_container_share,0,0.7075790773693481,0.7075790773693481,222
Containers,internal,loaded_days_to_month_end,4,-0.3936894292414049,0.3936894292414049,218
Containers,internal,loaded_europe_share,2,0.21799338544011512,0.21799338544011512,220
Containers,internal,loaded_expected_days,0,0.15085746692997073,0.15085746692997073,222
Containers,internal,loaded_export_share,0,0.30672252671194516,0.30672252671194516,222
Containers,internal,loaded_first_business_day,3,0.2754932868123078,0.2754932868123078,219
Containers,internal,loaded_gross_tons,0,0.5700951632574326,0.5700951632574326,222
Containers,internal,loaded_is_business_day,0,0.17971779561423576,0.17971779561423576,222
Containers,internal,loaded_is_month_end,4,0.18934565675456497,0.18934565675456497,218
Containers,internal,loaded_is_month_start,0,-0.12426007179915505,0.12426007179915505,222
Containers,internal,loaded_last_business_day,4,0.31313718664573453,0.31313718664573453,218
Containers,internal,loaded_number_of_workdays_in_month,1,0.10726337846893881,0.10726337846893881,221
Containers,internal,loaded_number_of_workdays_in_week,1,0.15941578332914233,0.15941578332914233,221
Containers,internal,loaded_observed_days,1,0.2059897645377163,0.2059897645377163,221
Containers,internal,loaded_orders_nunique,1,0.35386122392947783,0.35386122392947783,221
Containers,internal,loaded_orders_per_trip,2,0.24487539532187824,0.24487539532187824,220
Containers,internal,loaded_tons_per_trip,0,0.3900252299570394,0.3900252299570394,222
Containers,internal,loaded_trips_europe,1,0.28509813175514515,0.28509813175514515,221
Containers,internal,loaded_trips_export,0,0.8208393636811593,0.8208393636811593,222
Containers,internal,loaded_workday_in_month,0,0.4357598652394367,0.4357598652394367,222
Containers,world,local_operability_index,3,0.08858626168691167,0.08858626168691167,219
Containers,world,overall_world_risk_index,4,0.1103408770596783,0.1103408770596783,218
Containers,internal,packed_binhits_per_vydejka,4,0.12273672851194153,0.12273672851194153,218
Containers,internal,packed_bridge_day,0,0.13837769045446846,0.13837769045446846,222
Containers,internal,packed_cartons_count,1,0.33304759740959944,0.33304759740959944,221
Containers,internal,packed_cartons_per_pallet,2,0.11852039252451382,0.11852039252451382,220
Containers,internal,packed_days_to_month_end,0,-0.40458864703092545,0.40458864703092545,222
